20231209	22:22:12	96e8755b-da66-4257-9493-81278995919d	/new-page.html	GET
20231209	22:23:49	46df4b89-bc61-43c4-9288-dac6b34e5809	/new-page.html	GET
20231209	22:23:59	7f371e6e-dabe-4697-8051-ac2bdd9c327a	/new-page.html	GET
20231209	22:24:55	02b35bc3-f090-4c24-8334-ee5e6a411c07	/new-page.html	GET
20231209	22:24:55	ae4b2f88-9ab4-427e-84f2-23784a682608	/css/style.css	GET
20231209	22:24:55	1c7c25be-b3d4-4891-96d7-9b18d56d37ae	/img/img1.jpg	GET
20231209	22:24:55	ace3f999-862f-4f7b-ad4c-1fe328198421	/favicon.ico	GET
20231209	23:37:55	abdb82c1-82fe-440d-821b-178c650d42e2	/new-page.html	GET
20231209	23:37:55	b100c52c-6438-40a9-aa18-bf76931a9650	/css/style.css	GET
20231209	23:37:55	372076bb-a0c2-4dd0-87c3-de2ef58f8c25	/img/img1.jpg	GET
20231209	23:37:57	5ea1810d-3fe1-4434-8512-0aaa43907ce4	/new-page.html	GET
20231209	23:37:57	48078613-b0fa-4ecc-a784-0fe6a59797c2	/css/style.css	GET
20231209	23:37:57	4e6cb84a-d183-4020-853f-cec088a8cf5f	/img/img1.jpg	GET
20240130	22:56:34	8cd7c7e0-b61b-4296-ad8e-c37477e4de39	POST	undefined	/register
20240202	22:21:02	5cd1665d-90d7-47eb-861f-5a0405039399	POST	undefined	/auth
20240202	22:24:08	ba375939-f122-41be-9d24-aef624db423d	POST	undefined	/auth
20240202	22:24:15	988dd060-ecbb-451c-a427-fb511ac3b07b	GET	undefined	/refresh
20240202	22:26:17	a7743973-a1f1-4672-aa15-b5fb353c6fe6	POST	undefined	/auth
20240202	22:26:29	ce51050e-9356-4cd1-b661-56b79a84f309	GET	undefined	/logout
20240202	22:31:02	6bbf6e40-2710-4f9e-8044-ef4ffd77697c	POST	undefined	/auth
20240202	22:31:29	7429ff18-84a5-476f-b552-50a29bfbfb39	GET	undefined	/employees
20240202	22:32:02	f8615c35-b22d-41f7-8a0a-68e8bdc4d0bb	POST	undefined	/auth
20240202	22:32:30	3c6bdbda-cc24-4c4a-8f9b-687c262106c0	GET	undefined	/employees/2
20240202	22:33:14	03ef7433-0c34-45f3-812a-a60bd8670a36	POST	undefined	/auth
20240202	22:34:06	fad59868-8d09-4b3d-9f5a-872bfe1600ed	POST	undefined	/employees
20240202	22:34:26	6297270d-b128-4c70-8001-fe462156e141	POST	undefined	/auth
20240202	22:35:15	f5c9b35f-3c08-4f75-a57b-c287e65e8141	PUT	undefined	/employees
20240202	22:36:35	139e6aeb-d09b-434d-b3dd-0635021a96e2	POST	undefined	/auth
20240202	22:37:03	437f908d-6021-487a-af8c-f64515e0f32d	DELETE	undefined	/employees/1
20240202	22:38:53	0ead0a2c-2a86-4721-8a18-45234ce28890	POST	undefined	/auth
20240202	22:39:07	9b4aa876-e566-41d6-920b-9ade4b9b3061	DELETE	undefined	/employees/1
20240202	22:44:49	278e9d93-d688-40f0-82c2-977f6b0c0be7	POST	undefined	/auth
20240202	22:45:29	1941610c-2b69-457a-81a9-88dbdeb9ff43	DELETE	undefined	/employees/1
20240202	22:45:39	94cd09a7-26a7-46b1-a01e-89da1728d13e	POST	undefined	/auth
20240202	22:45:46	042b0fba-cc0d-4348-ad85-006188fe6775	POST	undefined	/auth
20240202	22:45:58	a78353b2-41c0-4728-b087-aa5d2b464193	DELETE	undefined	/employees/1
20240202	23:05:41	6db7aba3-6007-40bc-afd1-c3d2fa30a660	POST	undefined	/auth
20240202	23:05:56	33c25645-1702-4d96-9e4d-f2bbdadc7064	DELETE	undefined	/employees/
20240202	23:09:19	eb93b3e2-488c-4b45-90dc-0a7fb9030da3	POST	undefined	/auth
20240202	23:09:55	f5248516-d595-4faf-b6c8-5d710950584f	POST	undefined	/employees
20240202	23:10:14	5cef16e5-5906-482b-a2c6-24cf707386e9	GET	undefined	/employees/2
20240203	22:00:31	4673004f-b08b-44f3-8c97-95c6cc0e6eaf	POST	undefined	/auth
20240203	22:01:04	45e602ca-b595-4201-8222-657a6052d898	GET	undefined	/users/
20240203	22:15:33	9c1ba9ef-5d87-415e-8656-14441fa2148c	POST	undefined	/auth
20240203	22:15:50	5f1cc176-c92f-4499-b068-6f1d1f81ac10	GET	undefined	/users
20240204	22:16:00	b8613312-1083-4cd9-aa2a-1bbf341ca8b9	OPTIONS	http://localhost:3000	/auth
20240204	22:16:00	cdd0752e-0b32-4c32-b033-2b9936ad144c	POST	http://localhost:3000	/auth
20240204	22:16:47	f1af4bac-5f9d-419d-a208-595454b9be78	OPTIONS	http://localhost:3000	/auth
20240204	22:16:47	55bcc4f8-c5de-466b-bb8f-258585114ccd	POST	http://localhost:3000	/auth
20240204	22:17:47	396d6c11-bdde-4d6f-b425-2fb94795fa1b	OPTIONS	http://localhost:3000	/auth
20240204	22:17:47	b125143c-d8c0-429a-b0df-8bb5626d9ea7	POST	http://localhost:3000	/auth
20240204	22:18:11	4db67ba1-99c4-4531-82ad-af8841bc98d4	GET	undefined	/
20240204	22:18:11	858d6267-21cb-4a26-8fa0-bbca1c0702a8	GET	undefined	/css/style.css
20240204	22:18:11	b2bbdde6-b80c-44a5-99ff-6fd652440f50	GET	undefined	/favicon.ico
20240204	22:18:19	6fb90bca-13e8-4f95-a6bb-e40062d0d0d8	GET	undefined	/auth
20240204	22:18:20	ef81cb5e-08ad-4cea-9c7e-177a50de586c	GET	undefined	/auth
20240204	22:18:20	591c4247-19aa-490f-b962-41e45f6f3395	GET	undefined	/favicon.ico
20240204	22:20:37	810b988e-6a1b-47fc-b18d-486880a379ce	OPTIONS	http://localhost:3000	/auth
20240204	22:20:37	14eb18bd-2658-49cf-a9b8-d7ea06ff259a	POST	http://localhost:3000	/auth
20240204	22:27:34	b2636ccb-d072-4646-b6fd-c7ddf358b272	OPTIONS	http://localhost:3000	/auth
20240204	22:27:34	8b03216a-6b98-40d1-bd7a-b7e9396853a4	POST	http://localhost:3000	/auth
20240204	22:32:36	5bacb486-d7df-4456-b013-e2e3b21c4218	OPTIONS	http://localhost:3000	/auth
20240204	22:32:36	4d1170ee-6356-455f-ac26-a4461d41a102	POST	http://localhost:3000	/auth
20240204	22:33:43	a2673955-3702-4481-a1ad-52e57bec590c	OPTIONS	http://localhost:3000	/auth
20240204	22:33:43	00e6542c-1e33-434e-88e9-8a56340a0289	POST	http://localhost:3000	/auth
20240204	22:38:37	150ad1ab-d23f-453e-b986-768bc109a450	OPTIONS	http://localhost:3000	/auth
20240204	22:38:37	ce689019-aaaa-4f20-b8e2-8aec7e16f33c	POST	http://localhost:3000	/auth
20240204	22:41:39	373337e7-554d-4d0b-84ca-8ac615ecf0a4	OPTIONS	http://localhost:3000	/auth
20240204	22:41:39	9e4c0a77-08d4-4c5b-833d-df19d3bac67c	POST	http://localhost:3000	/auth
20240204	22:50:51	9a967def-d10b-4753-b8c1-dced00b817ce	OPTIONS	http://localhost:3000	/auth
20240204	22:50:51	97b4fa7b-a121-4998-b942-fd7560d59d4e	POST	http://localhost:3000	/auth
20240204	22:51:27	7d9fe34e-268b-4901-b588-6ad5cdcd6e17	OPTIONS	http://localhost:3000	/auth
20240204	22:51:27	b3336a49-82bf-4555-b3c7-f61c615e79a2	POST	http://localhost:3000	/auth
20240204	22:53:01	5326f324-3175-437a-a612-2fc8d065335a	POST	undefined	/auth
20240204	22:58:36	cebd2288-9226-4653-b188-9d487e5245a8	OPTIONS	http://localhost:3000	/auth
20240204	22:58:36	7ca66219-bd8b-4dea-b29d-a294c12ec877	POST	http://localhost:3000	/auth
20240204	23:13:06	9ea228df-d5c5-4dc4-a6c8-f450ab6ea841	OPTIONS	http://localhost:3000	/auth
20240204	23:13:06	e525b2c1-e333-40b7-a3a5-44346715dee2	POST	http://localhost:3000	/auth
20240204	23:13:37	e627da92-502e-4cf8-82bb-b9b44292de55	OPTIONS	http://localhost:3000	/auth
20240204	23:13:37	5fbedbd7-353a-48b2-b653-83413908ee2c	POST	http://localhost:3000	/auth
20240204	23:14:04	5fb90ed0-72ad-4c99-b098-e53e0ffdafea	OPTIONS	http://localhost:3000	/auth
20240204	23:14:04	92c1c3dc-bfdc-4b27-af7c-e55f32caa1f7	POST	http://localhost:3000	/auth
20240215	22:32:29	9700ccf0-d099-48fc-9c59-509a328791bc	OPTIONS	http://localhost:3000	/auth
20240215	22:32:29	5aed906f-7a2f-4d2f-a745-f22c3583328d	POST	http://localhost:3000	/auth
20240215	22:46:38	3af084f8-d78b-4a64-aaca-4a6ba0c76dba	OPTIONS	http://localhost:3000	/auth
20240215	22:46:38	e8057a6b-3ea7-4225-b9f7-f08ea116cfe1	POST	http://localhost:3000	/auth
20240215	22:48:09	e64686a8-f7e7-4ebd-8dd3-11cab7f83089	OPTIONS	http://localhost:3000	/auth
20240215	22:48:09	d50ab4bf-a3d9-4857-b199-4f199390a79d	POST	http://localhost:3000	/auth
20240215	23:07:33	5799dd08-d045-40f3-9574-24806b9d5a4d	OPTIONS	http://localhost:3000	/auth
20240215	23:07:33	7ce9ff4a-5977-4c18-88c1-5ef5ef8bb374	POST	http://localhost:3000	/auth
20240215	23:09:13	13d4ac95-0fb5-41c6-a007-9c203e6acf26	GET	undefined	/
20240215	23:09:13	427254ea-5a1a-40eb-8edc-7f8b7161b3e8	GET	undefined	/css/style.css
20240215	23:09:13	8e4eb3f6-ecc7-43d8-8d97-9bb1fed61e58	GET	undefined	/favicon.ico
20240215	23:09:21	9400c9df-6676-4558-8e0a-ed881e971bd7	GET	undefined	/auth
20240215	23:09:21	32639189-5aaa-471c-b147-12d6a17c1048	GET	undefined	/auth
20240215	23:09:21	6369eedf-20c6-4420-b7bb-df5ff91e4c83	GET	undefined	/favicon.ico
20240215	23:09:32	95f6ae50-4895-40fe-8627-3e5fd69f1b70	GET	undefined	/register
20240215	23:09:32	72f873ba-c5e8-4006-bc6c-33cbfaf9ec25	GET	undefined	/favicon.ico
20240215	23:09:34	06289f30-4f18-460e-ba6d-daf6e0aec8f5	GET	undefined	/register
20240215	23:09:34	afc49b44-e10c-4794-88c7-29fa54ca79f5	GET	undefined	/favicon.ico
20240215	23:19:47	daad8b86-8b4d-4b62-b30d-407f3a27907e	OPTIONS	http://localhost:3000	/auth
20240215	23:19:47	bc61c0fb-9ff4-4af8-a141-9725953b10e4	POST	http://localhost:3000	/auth
20240215	23:20:36	5510036b-915a-46e4-9156-e1408de40310	OPTIONS	http://localhost:3000	/auth
20240215	23:20:36	161b96b4-214f-460f-9547-79a5d469386a	POST	http://localhost:3000	/auth
20240215	23:21:22	cfe14b54-523f-48b4-95c3-dc9eb5c7896d	OPTIONS	http://localhost:3000	/auth
20240215	23:21:22	76ad1069-b2c7-4e6e-9ff8-4948ba7b7fa8	POST	http://localhost:3000	/auth
20240215	23:22:13	b695f83a-049b-40ee-8052-a79bb805aba5	OPTIONS	http://localhost:3000	/auth
20240215	23:22:13	37df8356-970f-4a7c-81ec-eaf15cf6d451	POST	http://localhost:3000	/auth
20240215	23:35:49	26cb4f1a-ba53-48df-9bee-6e0fcf3e8f1b	OPTIONS	http://localhost:3000	/auth
20240215	23:35:49	2909a748-378c-402c-890e-5e348f1a2aa8	POST	http://localhost:3000	/auth
20240215	23:36:56	2f81c9fa-9870-4660-bf5e-0d1c095c7428	OPTIONS	http://localhost:3000	/auth
20240215	23:36:56	f17e6cbd-55b5-451c-b6ed-6d847e6767df	POST	http://localhost:3000	/auth
